cancer	gene	stable_gene_id	study_A	study_B	top_A	top_B	n_common_categories	same_top_all_categories	top_A_shared	top_B_shared	same_top_shared_categories	bootstrap_top_A	bootstrap_top_B	same_top_both_bootstrap_ge080	status	reason
PDAC	SLC7A5	UniProtKB:Q01650	GSE263733	GSE242230	Myeloid	Erythrocyte	6	False	Myeloid	Epithelial/Ductal	False	0.564	0.585	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A5	UniProtKB:Q01650	GSE278688	GSE242230	T/NK	Erythrocyte	6	False	T/NK	Epithelial/Ductal	False	0.995	0.585	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A6	UniProtKB:Q92536	GSE263733	GSE278688	T/NK	T/NK	6	True	T/NK	T/NK	True	0.719	0.634	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A6	UniProtKB:Q92536	GSE263733	GSE242230	T/NK	T/NK	6	True	T/NK	T/NK	True	0.719	0.996	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A6	UniProtKB:Q92536	GSE278688	GSE242230	T/NK	T/NK	6	True	T/NK	T/NK	True	0.634	0.996	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A7	UniProtKB:Q9UM01	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A7	UniProtKB:Q9UM01	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A7	UniProtKB:Q9UM01	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A8	UniProtKB:Q9UHI5	GSE263733	GSE278688	Fibroblast/CAF	Myeloid	6	False	Fibroblast/CAF	Myeloid	False	0.593	0.748	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A8	UniProtKB:Q9UHI5	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.593	0.905	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A8	UniProtKB:Q9UHI5	GSE278688	GSE242230	Myeloid	Fibroblast/CAF	6	False	Myeloid	Fibroblast/CAF	False	0.748	0.905	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A9	UniProtKB:P82251	GSE263733	GSE278688	Epithelial/Ductal	NOT_EVALUABLE	6	NA	Epithelial/Ductal	NOT_EVALUABLE	NA	0.88	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A9	UniProtKB:P82251	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.88	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A9	UniProtKB:P82251	GSE278688	GSE242230	NOT_EVALUABLE	Epithelial/Ductal	6	NA	NOT_EVALUABLE	Epithelial/Ductal	NA	NA	1.0	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLCO3A1	UniProtKB:Q9UIG8	GSE263733	GSE278688	Myeloid	Fibroblast/CAF	6	False	Myeloid	Fibroblast/CAF	False	0.954	0.857	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLCO3A1	UniProtKB:Q9UIG8	GSE263733	GSE242230	Myeloid	Endothelial	6	False	Myeloid	Endothelial	False	0.954	0.516	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLCO3A1	UniProtKB:Q9UIG8	GSE278688	GSE242230	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.857	0.516	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD1	UniProtKB:Q8NB12	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD1	UniProtKB:Q8NB12	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD1	UniProtKB:Q8NB12	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD2	UniProtKB:Q9NRG4	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.594	0.666	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD2	UniProtKB:Q9NRG4	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.594	0.78	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD2	UniProtKB:Q9NRG4	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.666	0.78	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD3	UniProtKB:Q9H7B4	GSE263733	GSE278688	Fibroblast/CAF	Myeloid	6	False	Fibroblast/CAF	Myeloid	False	0.781	0.585	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD3	UniProtKB:Q9H7B4	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.781	0.899	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD3	UniProtKB:Q9H7B4	GSE278688	GSE242230	Myeloid	Fibroblast/CAF	6	False	Myeloid	Fibroblast/CAF	False	0.585	0.899	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD4	UniProtKB:Q8IYR2	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.949	0.647	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD4	UniProtKB:Q8IYR2	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.949	0.766	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD4	UniProtKB:Q8IYR2	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.647	0.766	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD5	UniProtKB:Q6GMV2	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.978	0.891	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD5	UniProtKB:Q6GMV2	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.978	0.85	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SMYD5	UniProtKB:Q6GMV2	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.891	0.85	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SORD	UniProtKB:Q00796	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SORD	UniProtKB:Q00796	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SORD	UniProtKB:Q00796	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SPOUT1	UniProtKB:Q5T280	GSE263733	GSE278688	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.769	0.357	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SPOUT1	UniProtKB:Q5T280	GSE263733	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.769	0.325	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SPOUT1	UniProtKB:Q5T280	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.357	0.325	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SRM	UniProtKB:P19623	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SRM	UniProtKB:P19623	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	1.0	0.846	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SRM	UniProtKB:P19623	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	1.0	0.846	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SRR	UniProtKB:Q9GZT4	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.917	0.751	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SRR	UniProtKB:Q9GZT4	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.917	0.807	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SRR	UniProtKB:Q9GZT4	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.751	0.807	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SUV39H1	UniProtKB:O43463	GSE263733	GSE278688	T/NK	T/NK	6	True	T/NK	T/NK	True	0.648	0.653	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SUV39H1	UniProtKB:O43463	GSE263733	GSE242230	T/NK	T/NK	6	True	T/NK	T/NK	True	0.648	0.782	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SUV39H1	UniProtKB:O43463	GSE278688	GSE242230	T/NK	T/NK	6	True	T/NK	T/NK	True	0.653	0.782	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SUV39H2	UniProtKB:Q9H5I1	GSE263733	GSE278688	Fibroblast/CAF	Epithelial/Ductal	6	False	Fibroblast/CAF	Epithelial/Ductal	False	0.631	0.759	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SUV39H2	UniProtKB:Q9H5I1	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.631	0.796	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SUV39H2	UniProtKB:Q9H5I1	GSE278688	GSE242230	Epithelial/Ductal	Fibroblast/CAF	6	False	Epithelial/Ductal	Fibroblast/CAF	False	0.759	0.796	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TARBP1	UniProtKB:Q13395	GSE263733	GSE278688	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.495	0.809	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TARBP1	UniProtKB:Q13395	GSE263733	GSE242230	Endothelial	Epithelial/Ductal	6	False	Endothelial	Epithelial/Ductal	False	0.495	0.775	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TARBP1	UniProtKB:Q13395	GSE278688	GSE242230	Endothelial	Epithelial/Ductal	6	False	Endothelial	Epithelial/Ductal	False	0.809	0.775	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TAT	UniProtKB:P17735	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TAT	UniProtKB:P17735	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TAT	UniProtKB:P17735	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TDO2	UniProtKB:P48775	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.999	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TDO2	UniProtKB:P48775	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.999	0.979	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TDO2	UniProtKB:P48775	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	1.0	0.979	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TET1	UniProtKB:Q8NFU7	GSE263733	GSE278688	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.998	0.659	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TET1	UniProtKB:Q8NFU7	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.998	0.981	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TET1	UniProtKB:Q8NFU7	GSE278688	GSE242230	Endothelial	Fibroblast/CAF	6	False	Endothelial	Fibroblast/CAF	False	0.659	0.981	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TET2	UniProtKB:Q6N021	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TET2	UniProtKB:Q6N021	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TET2	UniProtKB:Q6N021	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TET3	UniProtKB:O43151	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TET3	UniProtKB:O43151	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	0.989	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TET3	UniProtKB:O43151	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	0.989	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TFB1M	UniProtKB:Q8WVM0	GSE263733	GSE278688	Epithelial/Ductal	B/Plasma	6	False	Epithelial/Ductal	B/Plasma	False	0.619	0.832	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TFB1M	UniProtKB:Q8WVM0	GSE263733	GSE242230	Epithelial/Ductal	T/NK	6	False	Epithelial/Ductal	T/NK	False	0.619	0.795	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TFB1M	UniProtKB:Q8WVM0	GSE278688	GSE242230	B/Plasma	T/NK	6	False	B/Plasma	T/NK	False	0.832	0.795	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TFB2M	UniProtKB:Q9H5Q4	GSE263733	GSE278688	Epithelial/Ductal	B/Plasma	6	False	Epithelial/Ductal	B/Plasma	False	0.959	0.622	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TFB2M	UniProtKB:Q9H5Q4	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.959	0.764	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TFB2M	UniProtKB:Q9H5Q4	GSE278688	GSE242230	B/Plasma	Epithelial/Ductal	6	False	B/Plasma	Epithelial/Ductal	False	0.622	0.764	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TGS1	UniProtKB:Q96RS0	GSE263733	GSE278688	T/NK	T/NK	6	True	T/NK	T/NK	True	0.445	0.999	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TGS1	UniProtKB:Q96RS0	GSE263733	GSE242230	T/NK	Endothelial	6	False	T/NK	Endothelial	False	0.445	0.297	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TGS1	UniProtKB:Q96RS0	GSE278688	GSE242230	T/NK	Endothelial	6	False	T/NK	Endothelial	False	0.999	0.297	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	THEM4	UniProtKB:Q5T1C6	GSE263733	GSE278688	Epithelial/Ductal	T/NK	6	False	Epithelial/Ductal	T/NK	False	0.79	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	THEM4	UniProtKB:Q5T1C6	GSE263733	GSE242230	Epithelial/Ductal	T/NK	6	False	Epithelial/Ductal	T/NK	False	0.79	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	THEM4	UniProtKB:Q5T1C6	GSE278688	GSE242230	T/NK	T/NK	6	True	T/NK	T/NK	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	THUMPD2	UniProtKB:Q9BTF0	GSE263733	GSE278688	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.594	0.867	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	THUMPD2	UniProtKB:Q9BTF0	GSE263733	GSE242230	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.594	0.411	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	THUMPD2	UniProtKB:Q9BTF0	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.867	0.411	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	THUMPD3	UniProtKB:Q9BV44	GSE263733	GSE278688	Epithelial/Ductal	Fibroblast/CAF	6	False	Epithelial/Ductal	Fibroblast/CAF	False	0.841	0.987	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	THUMPD3	UniProtKB:Q9BV44	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.841	0.769	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	THUMPD3	UniProtKB:Q9BV44	GSE278688	GSE242230	Fibroblast/CAF	Epithelial/Ductal	6	False	Fibroblast/CAF	Epithelial/Ductal	False	0.987	0.769	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TIPARP	UniProtKB:Q7Z3E1	GSE263733	GSE278688	Myeloid	T/NK	6	False	Myeloid	T/NK	False	0.744	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TIPARP	UniProtKB:Q7Z3E1	GSE263733	GSE242230	Myeloid	Epithelial/Ductal	6	False	Myeloid	Epithelial/Ductal	False	0.744	0.855	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TIPARP	UniProtKB:Q7Z3E1	GSE278688	GSE242230	T/NK	Epithelial/Ductal	6	False	T/NK	Epithelial/Ductal	False	1.0	0.855	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TK1	UniProtKB:P04183	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.998	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TK1	UniProtKB:P04183	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.998	0.86	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TK1	UniProtKB:P04183	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.999	0.86	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TK2	UniProtKB:O00142	GSE263733	GSE278688	Endothelial	Myeloid	6	False	Endothelial	Myeloid	False	0.614	0.992	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TK2	UniProtKB:O00142	GSE263733	GSE242230	Endothelial	Myeloid	6	False	Endothelial	Myeloid	False	0.614	0.536	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TK2	UniProtKB:O00142	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.992	0.536	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TKFC	UniProtKB:Q3LXA3	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.64	0.911	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TKFC	UniProtKB:Q3LXA3	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.64	0.986	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TKFC	UniProtKB:Q3LXA3	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.911	0.986	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	TMEM68	UniProtKB:Q96MH6	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	0.878	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
