cancer	cohort	stage_id	run_id	analysis_version	feature_id	metabolite_key	metabolite_name	gene	uniprot_accession	relationship_type	role	reaction	mapping_status	source_url	source_evidence	provenance	original_evidence_id	source_commit	reason
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:554d1b3f35b2854b	KEGG:C01233	glycerophosphoethanolamine	PLA2G4A	P47712	enzyme	product_as_written	2-(prostaglandin E2)-sn-glycero-3-phosphoethanolamine + H2O = sn-glycero-3-phosphoethanolamine + prostaglandin E2 + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P47712/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27642067""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:53704	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	PLA2G6	O60733	enzyme	product_as_written	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H2O = 1-hexadecanoyl-sn-glycero-3-phosphocholine + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/O60733/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20886109""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:38779	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	PLA2G6	O60733	enzyme	product_as_written	1',3'-bis[1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho]-glycerol + H2O = 1'-[1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho]-3'-[1-(9Z-octadecenoyl)-sn-glycero-3-phospho]-glycerol + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/O60733/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23533611""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:40463	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	PLA2G6	O60733	enzyme	product_as_written	1'-[1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho]-3'-[1-(9Z-octadecenoyl)-sn-glycero-3-phospho]-glycerol + H2O = 1',3'-bis-[1-(9Z-octadecenoyl)-sn-glycero-3-phospho]-glycerol + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/O60733/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23533611""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:40467	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:06e815b4cb74d64d	KEGG:C00262	hypoxanthine	PNP	P00491	enzyme	product_as_written	inosine + phosphate = alpha-D-ribose 1-phosphate + hypoxanthine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P00491/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23438750""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9305964""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:27646	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:2f7803a1556e67dc	KEGG:C00294	inosine	PNP	P00491	enzyme	substrate_as_written	inosine + phosphate = alpha-D-ribose 1-phosphate + hypoxanthine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P00491/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23438750""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9305964""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:27646	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:905abcaaddb66484	KEGG:C00387	guanosine	PNP	P00491	enzyme	substrate_as_written	guanosine + phosphate = alpha-D-ribose 1-phosphate + guanine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P00491/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9305964""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:13233	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:06e815b4cb74d64d	KEGG:C00262	hypoxanthine	PNP	P00491	enzyme	product_as_written	2'-deoxyinosine + phosphate = 2-deoxy-alpha-D-ribose 1-phosphate + hypoxanthine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P00491/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P23492""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:27750	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:1e2126a6049b11ab	KEGG:C00188	threonine	SDS	P20132	enzyme	substrate_as_written	L-threonine = 2-oxobutanoate + NH4(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P20132/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16580895""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18342636""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:22108	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:1e2126a6049b11ab	KEGG:C00188	threonine	SDSL	Q96GA7	enzyme	substrate_as_written	L-threonine = 2-oxobutanoate + NH4(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q96GA7/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16580895""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18342636""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:22108	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	SHMT1	P34896	enzyme	substrate_as_written	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + glycine + H2O = (6S)-5,6,7,8-tetrahydrofolate + L-serine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P34896/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24698160""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30035852""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""38996576""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:15481	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	SHMT1	P34896	enzyme	product_as_written	L-allo-threonine = acetaldehyde + glycine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P34896/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""38615009""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:26209	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:1e2126a6049b11ab	KEGG:C00188	threonine	SHMT1	P34896	enzyme	substrate_as_written	L-threonine = acetaldehyde + glycine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P34896/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""38615009""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:19625	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	SHMT1	P34896	enzyme	product_as_written	L-threonine = acetaldehyde + glycine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P34896/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""38615009""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:19625	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	SHMT1	P34896	enzyme	product_as_written	(3S)-3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine = 4-(trimethylamino)butanal + glycine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P34896/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""38615009""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:79695	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	SHMT1	P34896	enzyme	product_as_written	L-threo-3-phenylserine = benzaldehyde + glycine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P34896/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P35623""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:21712	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	SHMT2	P34897	enzyme	substrate_as_written	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + glycine + H2O = (6S)-5,6,7,8-tetrahydrofolate + L-serine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P34897/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24075985""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25619277""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29364879""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""33015733""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:15481	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:83547f7bc34d1bfb	KEGG:C00366	urate	SLC22A12	Q96S37	transporter	both_sides	urate(out) + (S)-lactate(in) = urate(in) + (S)-lactate(out)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q96S37/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12024214""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:72003	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:83547f7bc34d1bfb	KEGG:C00366	urate	SLC22A12	Q96S37	transporter	both_sides	nicotinate(in) + urate(out) = nicotinate(out) + urate(in)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q96S37/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12024214""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:72023	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:83547f7bc34d1bfb	KEGG:C00366	urate	SLC22A12	Q96S37	transporter	both_sides	urate(out) + n chloride(in) = urate(in) + n chloride(out)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q96S37/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12024214""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:72319	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:ed8fb7b3c625e273	KEGG:C00147	adenine	SLC29A2	Q14542	transporter	both_sides	adenine(out) = adenine(in)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q14542/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21795683""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:71523	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:905abcaaddb66484	KEGG:C00387	guanosine	SLC29A2	Q14542	transporter	both_sides	guanosine(in) = guanosine(out)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q14542/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16214850""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:75371	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:83547f7bc34d1bfb	KEGG:C00366	urate	SLC29A2	Q14542	transporter	both_sides	urate(out) = urate(in)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q14542/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""40367900""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:60368	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	SLC2A1	P11166	transporter	both_sides	D-glucose(out) = D-glucose(in)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P11166/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10227690""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10954735""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25982116""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27078104""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32860739""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:60376	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	SLC2A3	P11169	transporter	both_sides	D-glucose(out) = D-glucose(in)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P11169/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26176916""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32860739""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8457197""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9477959""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:60376	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:83547f7bc34d1bfb	KEGG:C00366	urate	SLC2A9	Q9NRM0	transporter	both_sides	urate(out) = urate(in)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q9NRM0/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18701466""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18842065""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22647630""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""28083649""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""28117388""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36749388""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:60368	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:5915046179dc9108	KEGG:C00491	cystine	SLC7A11	Q9UPY5	transporter	both_sides	L-cystine(out) + L-glutamate(in) = L-cystine(in) + L-glutamate(out)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q9UPY5/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11133847""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11417227""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""14722095""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15151999""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""34880232""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""35245456""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""35352032""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""40280132""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:70995	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:366993077ce453b4	KEGG:C00187	cholesterol	SOAT1	P35610	enzyme	substrate_as_written	an acyl-CoA + cholesterol = a cholesterol ester + CoA	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P35610/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16647063""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18480028""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32433613""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32433614""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:17729	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:366993077ce453b4	KEGG:C00187	cholesterol	SOAT1	P35610	enzyme	substrate_as_written	cholesterol + (9Z)-octadecenoyl-CoA = cholesteryl (9Z-octadecenoate) + CoA	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P35610/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11294643""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32433614""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9020103""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:41436	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:366993077ce453b4	KEGG:C00187	cholesterol	SOAT1	P35610	enzyme	substrate_as_written	cholesterol + hexadecanoyl-CoA = cholesteryl hexadecanoate + CoA	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P35610/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32433614""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9020103""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:42792	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
