cancer	stable_gene_id	gene	in_current_pool	history_only	relation_ids	n_relations	RNA_background	RNA_source_run	cell_background	sc_source_run	functional_source_ref	external_source_ref	data_limitations	next_action	status	reason	n_current_direct_relations	n_conditional_relations	historical_relation_ids	n_historical_original42_relations	historical_relation_index	RNA_effect	RNA_p	RNA_q	RNA_n	RNA_test_family	RNA_status	RNA_up_pairs	RNA_down_pairs	RNA_equal_pairs	all3_same_unique_top	all3_top_bootstrap_ge080	source_type	GSE263733_top_celltype	GSE263733_runner_celltype	GSE263733_top_gap	GSE263733_bootstrap_top_frequency	GSE263733_bootstrap_valid	GSE263733_max_detection	GSE263733_n_evaluable_celltypes	GSE263733_status	GSE263733_matrix_coverage_status	GSE263733_top_detection_fraction	GSE263733_top_source_labels	GSE278688_top_celltype	GSE278688_runner_celltype	GSE278688_top_gap	GSE278688_bootstrap_top_frequency	GSE278688_bootstrap_valid	GSE278688_max_detection	GSE278688_n_evaluable_celltypes	GSE278688_status	GSE278688_matrix_coverage_status	GSE278688_top_detection_fraction	GSE278688_top_source_labels	GSE242230_top_celltype	GSE242230_runner_celltype	GSE242230_top_gap	GSE242230_bootstrap_top_frequency	GSE242230_bootstrap_valid	GSE242230_max_detection	GSE242230_n_evaluable_celltypes	GSE242230_status	GSE242230_matrix_coverage_status	GSE242230_top_detection_fraction	GSE242230_top_source_labels
PDAC	UniProtKB:P17752	TPH1	False	True	4904487e954dc8fd	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.0075950760412772	0.8903770532869448	0.9385055426538068	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	7	4	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	B/Plasma	0.0018875439244555	0.498	1000	0.0244855211308877	7	DONE	DONE	0.0244855211308877	18.0	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.007247631214642	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0064649627393631	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:Q8IWU9	TPH2	True	False	9b19ab6911a4ef6d	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	9b19ab6911a4ef6d	1	historical_relation_index.tsv	-0.0765131182857427	0.418951877051926	0.5200055961398278	11	RNA_PAIRED_CURRENT	DONE	3	8	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0019083969465648	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0002134303604891	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0004770525353529	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:P51580	TPMT	True	False	fe71867a57c0d97f	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0		0	historical_relation_index.tsv	0.2187857079558545	0.0576602995966428	0.1438595353572807	11	RNA_PAIRED_CURRENT	DONE	7	4	0	True	True	Expression-source descriptive only;not unique action cell	Myeloid	Epithelial/Ductal	0.0801082230040435	1.0	1000	0.4365288020159044	7	DONE	DONE	0.3556394968052292	20.0	Myeloid	Epithelial/Ductal	0.0588917601554365	0.997	1000	0.1712428501039355	6	DONE	DONE	0.1712428501039355	13.0	Myeloid	Epithelial/Ductal	0.034155514880888	0.984	1000	0.2064302580548868	7	DONE	DONE	0.1821436540363999	20.0
PDAC	UniProtKB:O14717	TRDMT1	False	True	0400670b1da96848	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.0852576227045763	0.297708211472729	0.4240925366458035	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	8	3	0	False	False	Expression-source descriptive only;not unique action cell	Endothelial	T/NK	0.0211254001245469	0.798	1000	0.109005886639055	7	DONE	DONE	0.109005886639055	4.0	T/NK	Endothelial	0.0004420617976662	0.509	1000	0.1065667997771558	6	DONE	DONE	0.0737644086933612	13.0	T/NK	Endothelial	0.0432016408820479	1.0	1000	0.0841486126008047	7	DONE	DONE	0.077009556564286	21.0
PDAC	UniProtKB:Q9BU70	TRMO	False	True	a369c6ca088dc42d	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.0695884505642772	0.4529640378982966	0.5681917317496177	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	6	5	0	True	False	Expression-source descriptive only;not unique action cell	T/NK	B/Plasma	0.0035406492762427	0.606	1000	0.1879498756605932	7	DONE	DONE	0.0866584047060048	20.0	T/NK	B/Plasma	0.0892696462443931	1.0	1000	0.17270780036751	6	DONE	DONE	0.17270780036751	13.0	T/NK	Myeloid	0.0466411218931002	1.0	1000	0.1042450125710468	7	DONE	DONE	0.0877202603284632	21.0
PDAC	UniProtKB:Q9NXH9	TRMT1	False	True	beeb4f6f29eb2313	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.0985785450435154	0.2651859670065656	0.3936497572519608	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	8	3	0	True	True	Expression-source descriptive only;not unique action cell	Myeloid	B/Plasma	0.0817955811122719	1.0	1000	0.3208186800707694	7	DONE	DONE	0.3208186800707694	20.0	Myeloid	B/Plasma	0.0262143333869357	0.917	1000	0.2638440742578653	6	DONE	DONE	0.2638440742578653	13.0	Myeloid	B/Plasma	0.1983021241038255	1.0	1000	0.3266333975351229	7	DONE	DONE	0.3266333975351229	20.0
PDAC	UniProtKB:Q8TBZ6	TRMT10A	False	True	d15fd8f269b86cb5	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.0563712767064844	0.4813264471267821	0.5866166074357657	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	5	6	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Endothelial	0.0348635196243187	0.995	1000	0.2897955172240509	7	DONE	DONE	0.2897955172240509	18.0	B/Plasma	Endothelial	0.006408075291105	0.703	1000	0.048045194596389	6	DONE	DONE	0.0333956963467431	11.0	Epithelial/Ductal	Fibroblast/CAF	0.0139565081375896	0.906	1000	0.1014983030556869	7	DONE	DONE	0.1014983030556869	24.0
PDAC	UniProtKB:Q6PF06	TRMT10B	False	True	97bc5aad41a26cb3	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.2124166248720437	0.0844133949777899	0.1828956891185449	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	8	3	0	False	False	Expression-source descriptive only;not unique action cell	Endothelial	Fibroblast/CAF	0.0138322409970322	0.555	1000	0.2389653031911803	7	DONE	DONE	0.1785663780871299	4.0	Epithelial/Ductal	Endothelial	0.0132838846011461	0.825	1000	0.0991328855517018	6	DONE	DONE	0.0991328855517018	12.0	T/NK	Epithelial/Ductal	0.0147966155780617	0.768	1000	0.1651311726744912	7	DONE	DONE	0.0844781840398088	21.0
PDAC	UniProtKB:Q7L0Y3	TRMT10C	False	True	4eb46e23568e5b22	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.0687706072394099	0.4451193350836689	0.5630019868882636	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	5	6	0	False	False	Expression-source descriptive only;not unique action cell	T/NK	Epithelial/Ductal	0.028731510768182	0.874	1000	0.6152819077097494	7	DONE	DONE	0.3046586873516985	20.0	T/NK	B/Plasma	0.023202257573945	0.884	1000	0.2075060837937379	6	DONE	DONE	0.204464235991433	13.0	Epithelial/Ductal	B/Plasma	0.0511115784484846	0.987	1000	0.3013920459489251	7	DONE	DONE	0.3013920459489251	24.0
PDAC	UniProtKB:Q7Z4G4	TRMT11	False	True	5d67c6754dd13b9b	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.3955908134456818	0.0350768916756425	0.1157537425296203	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	8	3	0	False	False	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Epithelial/Ductal	0.0379386208697217	0.971	1000	0.3784990436994088	7	DONE	DONE	0.3427944274394525	11.0	Epithelial/Ductal	Fibroblast/CAF	0.0044397410785672	0.548	1000	0.1414821463696801	6	DONE	DONE	0.1254896566428715	12.0	Epithelial/Ductal	Fibroblast/CAF	0.0027421400075541	0.372	1000	0.1397457181407167	7	DONE	DONE	0.1397457181407167	24.0
PDAC	UniProtKB:Q9NUP7	TRMT13	False	True	11fe566b1c349148	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.3762470915862289	0.026990886373698	0.0981278835111563	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	9	2	0	False	False	Expression-source descriptive only;not unique action cell	Endothelial	B/Plasma	0.0013190079290655	0.365	1000	0.3218965509525305	7	DONE	DONE	0.1902887233471391	4.0	Endothelial	B/Plasma	0.0015996451611374	0.539	1000	0.117229308962831	6	DONE	DONE	0.117229308962831	13.0	T/NK	Fibroblast/CAF	0.0101673903348042	0.521	1000	0.1181984386711517	7	DONE	DONE	0.0619447250916865	21.0
PDAC	UniProtKB:Q7Z2T5	TRMT1L	False	True	039d3c6797f516b4	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.5172036523564965	0.007821212603734	0.0645250039808055	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	10	1	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.0151281397299802	0.778	1000	0.3194822337846108	7	DONE	DONE	0.3194822337846108	18.0	B/Plasma	Fibroblast/CAF	0.0583990232327624	1.0	1000	0.1104673935721651	6	DONE	DONE	0.1080628104417599	11.0	B/Plasma	Epithelial/Ductal	0.001701460387026	0.529	1000	0.1447582476798541	7	DONE	DONE	0.0690571085290971	15.0
PDAC	UniProtKB:Q8IZ69	TRMT2A	False	True	3eb1fa3681c168b7	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.1448386299750035	0.2781204705010996	0.4081139720440802	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	3	8	0	False	False	Expression-source descriptive only;not unique action cell	Acinar	Endothelial	0.0021785830340371	0.372	1000	0.3301989186442404	7	DONE	DONE	0.1621545409487414	4.0	T/NK	Endothelial	0.0109185486811973	0.733	1000	0.1111159777648506	6	DONE	DONE	0.0805470891002879	13.0	T/NK	Myeloid	0.0234863174474551	0.919	1000	0.163968574416379	7	DONE	DONE	0.1022909582543258	21.0
PDAC	UniProtKB:Q96GJ1	TRMT2B	False	True	1f94e3261a89c157	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.1941449381943837	0.0775014753239891	0.1756109461535955	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	9	2	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Endothelial	0.0073841221169144	0.69	1000	0.1692428578939201	7	DONE	DONE	0.1692428578939201	18.0	B/Plasma	Epithelial/Ductal	0.0064551413291422	0.745	1000	0.0541556895193794	6	DONE	DONE	0.0458124210659835	11.0	Endothelial	T/NK	0.0316083200273688	0.47	1000	0.0997950143834187	7	DONE	DONE	0.0819251721656902	3.0
PDAC	UniProtKB:Q8IYL2	TRMT44	False	True	b08fafc127111bd2	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.2026512816706901	0.083318982979256	0.1823665494801064	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	4	7	0	False	False	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Epithelial/Ductal	0.0020041436808161	0.52	1000	0.2047566873997421	7	DONE	DONE	0.1535172747271742	11.0	Epithelial/Ductal	B/Plasma	0.008739586316038	0.838	1000	0.0518084384969104	6	DONE	DONE	0.050424162190647	12.0	Fibroblast/CAF	Epithelial/Ductal	0.0034887517636109	0.634	1000	0.085623629887406	7	DONE	DONE	0.0632914075291312	7.0
PDAC	UniProtKB:Q32P41	TRMT5	False	True	422048fd8ed60423	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.2830471677023238	0.0739025623593593	0.1723054307182889	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	8	3	0	False	False	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Endothelial	0.0003717335091814	0.548	1000	0.2455827513033803	7	DONE	DONE	0.2160263392838289	11.0	Endothelial	Fibroblast/CAF	0.0004912131667071	0.509	1000	0.0676528153088456	6	DONE	DONE	0.0585924226302085	13.0	Endothelial	Epithelial/Ductal	0.0638837173544663	0.6	1000	0.1110891728168855	7	DONE	DONE	0.0900298077911399	3.0
PDAC	UniProtKB:Q96FX7	TRMT61A	False	True	20fd6c30143ede3e	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.3541017427897018	0.0100526943908954	0.0702742022750811	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	2	9	0	True	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.0109507946928742	0.802	1000	0.299141943270495	7	DONE	DONE	0.299141943270495	18.0	Epithelial/Ductal	Fibroblast/CAF	0.0057771523800631	0.655	1000	0.1055819256227187	6	DONE	DONE	0.0949250302967815	12.0	Epithelial/Ductal	Fibroblast/CAF	0.015926866427343	0.95	1000	0.1606227366179156	7	DONE	DONE	0.1606227366179156	24.0
PDAC	UniProtKB:Q9BVS5	TRMT61B	False	True	ff9e37e262985615	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.2652810375922457	0.2061114055284479	0.3290601622615619	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	6	5	0	False	False	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Epithelial/Ductal	0.0077418970596429	0.781	1000	0.2669683297893815	7	DONE	DONE	0.2090790280377719	11.0	Endothelial	Fibroblast/CAF	0.020905429837299	0.944	1000	0.1290797339042893	6	DONE	DONE	0.1290797339042893	13.0	Endothelial	Epithelial/Ductal	0.0213024355961642	0.378	1000	0.1604112066926431	7	DONE	DONE	0.1144130948710042	3.0
PDAC	UniProtKB:P19971	TYMP	True	False	6a4b77710ada095c	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	results/PDAC/06_EXTERNAL/20260921T030642Z_historical_review_v1/historical_cptac_scope_review.tsv	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	6a4b77710ada095c;e40ab8944771834e	2	historical_relation_index.tsv	-0.0055330675553973	0.948314736286997	0.9599743437003616	11	RNA_PAIRED_CURRENT	DONE	4	7	0	True	True	Expression-source descriptive only;not unique action cell	Myeloid	Epithelial/Ductal	1.1924254488968589	1.0	1000	0.9287196392622802	7	DONE	DONE	0.9287196392622802	20.0	Myeloid	Epithelial/Ductal	0.7725174258962506	1.0	1000	0.6592569661111711	6	DONE	DONE	0.6592569661111711	13.0	Myeloid	Epithelial/Ductal	1.241513453563102	1.0	1000	0.7791534143702152	7	DONE	DONE	0.7791534143702152	20.0
PDAC	UniProtKB:Q9NV66	TYW1	False	True	eafadd8dd67a2d94	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.0928218274297655	0.2613625446301893	0.3901483021919735	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	7	4	0	False	False	Expression-source descriptive only;not unique action cell	Endothelial	Epithelial/Ductal	0.0060631502966878	0.433	1000	0.313864351069258	7	DONE	DONE	0.1885000814925602	4.0	T/NK	B/Plasma	0.0087478019433202	0.804	1000	0.1465524351999815	6	DONE	DONE	0.1108586240022451	13.0	T/NK	Endothelial	0.0157317055299062	0.762	1000	0.1377740637036867	7	DONE	DONE	0.0769734751715941	21.0
